split,file_label,sumber,asal,malam_sintetis,salinan,jumlah_kotak
train,2025-01-29_16-07_MT_ITH_08_cr1_jpg.rf.bbc1168ba2ee035b02747936cf2d4294.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-29_16-07_MT_ITH_08_cr1_jpg.rf.bbc1168ba2ee035b02747936cf2d4294_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-29_16-07_MT_ITH_08_cr1_jpg.rf.bbc1168ba2ee035b02747936cf2d4294_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-29_16-07_MT_ITH_08_cr1_jpg.rf.bbc1168ba2ee035b02747936cf2d4294_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-29_17-33_MT_ITH_08_cr1_jpg.rf.51e2638ef306bdb69ea6bf0a0b46365f.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-29_17-33_MT_ITH_08_cr1_jpg.rf.51e2638ef306bdb69ea6bf0a0b46365f_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-29_17-33_MT_ITH_08_cr1_jpg.rf.51e2638ef306bdb69ea6bf0a0b46365f_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-29_17-33_MT_ITH_08_cr1_jpg.rf.51e2638ef306bdb69ea6bf0a0b46365f_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-29_17-51_MT_ITH_08_cr1_jpg.rf.59af96cbcbbbdcb2f392723a30b6c6d7.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-29_17-51_MT_ITH_08_cr1_jpg.rf.59af96cbcbbbdcb2f392723a30b6c6d7_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-29_17-51_MT_ITH_08_cr1_jpg.rf.59af96cbcbbbdcb2f392723a30b6c6d7_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-29_17-51_MT_ITH_08_cr1_jpg.rf.59af96cbcbbbdcb2f392723a30b6c6d7_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-29_17-57_MT_ITH_08_cr1_jpg.rf.b7dc7d412d0d1b732f8930664d0ca329.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-29_17-57_MT_ITH_08_cr1_jpg.rf.b7dc7d412d0d1b732f8930664d0ca329_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-29_17-57_MT_ITH_08_cr1_jpg.rf.b7dc7d412d0d1b732f8930664d0ca329_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-29_17-57_MT_ITH_08_cr1_jpg.rf.b7dc7d412d0d1b732f8930664d0ca329_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_00-45_MT_ITH_08_cr1_jpg.rf.167781773d95100ea8d09ac28386ec2e.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_00-45_MT_ITH_08_cr1_jpg.rf.167781773d95100ea8d09ac28386ec2e_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_00-45_MT_ITH_08_cr1_jpg.rf.167781773d95100ea8d09ac28386ec2e_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_00-45_MT_ITH_08_cr1_jpg.rf.167781773d95100ea8d09ac28386ec2e_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_03-17_MT_ITH_03_cr1_jpg.rf.7c89033c0d54f68cd1f2a9d85a3d7aad.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_03-17_MT_ITH_03_cr1_jpg.rf.7c89033c0d54f68cd1f2a9d85a3d7aad_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_03-17_MT_ITH_03_cr1_jpg.rf.7c89033c0d54f68cd1f2a9d85a3d7aad_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_03-17_MT_ITH_03_cr1_jpg.rf.7c89033c0d54f68cd1f2a9d85a3d7aad_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_03-52_MT_ITH_03_cr1_jpg.rf.e20389cd2cd40c9c116a5ca400bcd6af.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_03-52_MT_ITH_03_cr1_jpg.rf.e20389cd2cd40c9c116a5ca400bcd6af_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_03-52_MT_ITH_03_cr1_jpg.rf.e20389cd2cd40c9c116a5ca400bcd6af_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_03-52_MT_ITH_03_cr1_jpg.rf.e20389cd2cd40c9c116a5ca400bcd6af_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_04-14_MT_ITH_03_cr1_jpg.rf.53ba0983094769baf5960cf7808eeaa0.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_04-14_MT_ITH_03_cr1_jpg.rf.53ba0983094769baf5960cf7808eeaa0_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_04-14_MT_ITH_03_cr1_jpg.rf.53ba0983094769baf5960cf7808eeaa0_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_04-14_MT_ITH_03_cr1_jpg.rf.53ba0983094769baf5960cf7808eeaa0_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_04-21_MT_ITH_06_cr1_jpg.rf.4e8072f93b3f35ec8eb365deec8d55d9.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_04-21_MT_ITH_06_cr1_jpg.rf.4e8072f93b3f35ec8eb365deec8d55d9_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_04-21_MT_ITH_06_cr1_jpg.rf.4e8072f93b3f35ec8eb365deec8d55d9_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_04-21_MT_ITH_06_cr1_jpg.rf.4e8072f93b3f35ec8eb365deec8d55d9_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_04-50_MT_ITH_08_cr1_jpg.rf.e58d31e10566aea86e1f899d2660b3d9.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_04-50_MT_ITH_08_cr1_jpg.rf.e58d31e10566aea86e1f899d2660b3d9_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_04-50_MT_ITH_08_cr1_jpg.rf.e58d31e10566aea86e1f899d2660b3d9_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_04-50_MT_ITH_08_cr1_jpg.rf.e58d31e10566aea86e1f899d2660b3d9_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-00_MT_ITH_08_cr1_jpg.rf.2bd3de4359c36f142cc6b19dd959afc3.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-00_MT_ITH_08_cr1_jpg.rf.2bd3de4359c36f142cc6b19dd959afc3_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-00_MT_ITH_08_cr1_jpg.rf.2bd3de4359c36f142cc6b19dd959afc3_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-00_MT_ITH_08_cr1_jpg.rf.2bd3de4359c36f142cc6b19dd959afc3_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-26_MT_ITH_03_cr1_jpg.rf.a929002e3e578fa12563c2f5b80db64d.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-26_MT_ITH_03_cr1_jpg.rf.a929002e3e578fa12563c2f5b80db64d_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-26_MT_ITH_03_cr1_jpg.rf.a929002e3e578fa12563c2f5b80db64d_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-26_MT_ITH_03_cr1_jpg.rf.a929002e3e578fa12563c2f5b80db64d_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-37_MT_ITH_08_cr1_jpg.rf.404400eef424975d5d1a07f885f8e2ca.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-37_MT_ITH_08_cr1_jpg.rf.404400eef424975d5d1a07f885f8e2ca_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-37_MT_ITH_08_cr1_jpg.rf.404400eef424975d5d1a07f885f8e2ca_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-37_MT_ITH_08_cr1_jpg.rf.404400eef424975d5d1a07f885f8e2ca_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-39_MT_ITH_06_cr1_jpg.rf.cd233f7a16df7556e58eecdee8ff6952.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-39_MT_ITH_06_cr1_jpg.rf.cd233f7a16df7556e58eecdee8ff6952_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-39_MT_ITH_06_cr1_jpg.rf.cd233f7a16df7556e58eecdee8ff6952_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-39_MT_ITH_06_cr1_jpg.rf.cd233f7a16df7556e58eecdee8ff6952_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-47_MT_ITH_08_cr1_jpg.rf.6b1ff1c6b28d284d419c7391bad99621.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-47_MT_ITH_08_cr1_jpg.rf.6b1ff1c6b28d284d419c7391bad99621_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-47_MT_ITH_08_cr1_jpg.rf.6b1ff1c6b28d284d419c7391bad99621_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-47_MT_ITH_08_cr1_jpg.rf.6b1ff1c6b28d284d419c7391bad99621_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-54_MT_ITH_08_cr1_jpg.rf.29514a1953e08970b83a5dd890be8dde.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-54_MT_ITH_08_cr1_jpg.rf.29514a1953e08970b83a5dd890be8dde_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-54_MT_ITH_08_cr1_jpg.rf.29514a1953e08970b83a5dd890be8dde_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-54_MT_ITH_08_cr1_jpg.rf.29514a1953e08970b83a5dd890be8dde_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-57_MT_ITH_03_cr1_jpg.rf.5e60d7f7cec4a950ec9e094c04957343.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-57_MT_ITH_03_cr1_jpg.rf.5e60d7f7cec4a950ec9e094c04957343_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-57_MT_ITH_03_cr1_jpg.rf.5e60d7f7cec4a950ec9e094c04957343_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-57_MT_ITH_03_cr1_jpg.rf.5e60d7f7cec4a950ec9e094c04957343_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_06-59_MT_ITH_06_cr1_jpg.rf.1eb26ba093013a01702eb4d41405cef7.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_06-59_MT_ITH_06_cr1_jpg.rf.1eb26ba093013a01702eb4d41405cef7_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_06-59_MT_ITH_06_cr1_jpg.rf.1eb26ba093013a01702eb4d41405cef7_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_06-59_MT_ITH_06_cr1_jpg.rf.1eb26ba093013a01702eb4d41405cef7_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_08-14_MT_ITH_08_cr1_jpg.rf.cc44a8fc6d358286b6b743a2a9f422a9.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_08-14_MT_ITH_08_cr1_jpg.rf.cc44a8fc6d358286b6b743a2a9f422a9_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_08-14_MT_ITH_08_cr1_jpg.rf.cc44a8fc6d358286b6b743a2a9f422a9_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_08-14_MT_ITH_08_cr1_jpg.rf.cc44a8fc6d358286b6b743a2a9f422a9_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_08-23_MT_ITH_08_cr1_jpg.rf.1d5f3a3e2df6e4f987133cf0c3928358.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_08-23_MT_ITH_08_cr1_jpg.rf.1d5f3a3e2df6e4f987133cf0c3928358_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_08-23_MT_ITH_08_cr1_jpg.rf.1d5f3a3e2df6e4f987133cf0c3928358_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_08-23_MT_ITH_08_cr1_jpg.rf.1d5f3a3e2df6e4f987133cf0c3928358_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_09-25_MT_ITH_08_cr1_jpg.rf.6ba4734b217e53936537057ff696f785.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_09-25_MT_ITH_08_cr1_jpg.rf.6ba4734b217e53936537057ff696f785_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_09-25_MT_ITH_08_cr1_jpg.rf.6ba4734b217e53936537057ff696f785_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_09-25_MT_ITH_08_cr1_jpg.rf.6ba4734b217e53936537057ff696f785_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_10-33_MT_ITH_08_cr1_jpg.rf.862cf3512b875075a8f1736d02339c61.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_10-33_MT_ITH_08_cr1_jpg.rf.862cf3512b875075a8f1736d02339c61_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_10-33_MT_ITH_08_cr1_jpg.rf.862cf3512b875075a8f1736d02339c61_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_10-33_MT_ITH_08_cr1_jpg.rf.862cf3512b875075a8f1736d02339c61_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_11-26_MT_ITH_03_cr1_jpg.rf.e0471ce7ee424680e061782a2beb8107.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_11-26_MT_ITH_03_cr1_jpg.rf.e0471ce7ee424680e061782a2beb8107_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_11-26_MT_ITH_03_cr1_jpg.rf.e0471ce7ee424680e061782a2beb8107_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_11-26_MT_ITH_03_cr1_jpg.rf.e0471ce7ee424680e061782a2beb8107_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_11-33_MT_ITH_03_cr1_jpg.rf.9cac2b0783bb89620081218f945d6e7d.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_11-33_MT_ITH_03_cr1_jpg.rf.9cac2b0783bb89620081218f945d6e7d_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_11-33_MT_ITH_03_cr1_jpg.rf.9cac2b0783bb89620081218f945d6e7d_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_11-33_MT_ITH_03_cr1_jpg.rf.9cac2b0783bb89620081218f945d6e7d_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_16-44_MT_ITH_03_cr1_jpg.rf.4aa9d84618f342573e859b64c6d41f0b.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_16-44_MT_ITH_03_cr1_jpg.rf.4aa9d84618f342573e859b64c6d41f0b_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_16-44_MT_ITH_03_cr1_jpg.rf.4aa9d84618f342573e859b64c6d41f0b_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_16-44_MT_ITH_03_cr1_jpg.rf.4aa9d84618f342573e859b64c6d41f0b_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_17-01_MT_ITH_03_cr1_jpg.rf.c76b12fd2bb8f94ded80e4ebb2a12023.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_17-01_MT_ITH_03_cr1_jpg.rf.c76b12fd2bb8f94ded80e4ebb2a12023_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_17-01_MT_ITH_03_cr1_jpg.rf.c76b12fd2bb8f94ded80e4ebb2a12023_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_17-01_MT_ITH_03_cr1_jpg.rf.c76b12fd2bb8f94ded80e4ebb2a12023_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_17-49_MT_ITH_08_cr1_jpg.rf.960c13b6284c54d6a28a66ec4fb47f98.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_17-49_MT_ITH_08_cr1_jpg.rf.960c13b6284c54d6a28a66ec4fb47f98_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_17-49_MT_ITH_08_cr1_jpg.rf.960c13b6284c54d6a28a66ec4fb47f98_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_17-49_MT_ITH_08_cr1_jpg.rf.960c13b6284c54d6a28a66ec4fb47f98_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_18-00_MT_ITH_08_cr1_jpg.rf.1b00b3a5be0076c0194031f3231156be.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_18-00_MT_ITH_08_cr1_jpg.rf.1b00b3a5be0076c0194031f3231156be_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_18-00_MT_ITH_08_cr1_jpg.rf.1b00b3a5be0076c0194031f3231156be_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_18-00_MT_ITH_08_cr1_jpg.rf.1b00b3a5be0076c0194031f3231156be_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-30_18-12_MT_ITH_08_cr1_jpg.rf.b4ade050ce6d688b8a821efe7fbca461.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-30_18-12_MT_ITH_08_cr1_jpg.rf.b4ade050ce6d688b8a821efe7fbca461_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-30_18-12_MT_ITH_08_cr1_jpg.rf.b4ade050ce6d688b8a821efe7fbca461_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-30_18-12_MT_ITH_08_cr1_jpg.rf.b4ade050ce6d688b8a821efe7fbca461_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-01-31_12-57_MT_ITH_05_cr1_jpg.rf.f20f18c083b36539d08dc33de5d7ce26.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-01-31_12-57_MT_ITH_05_cr1_jpg.rf.f20f18c083b36539d08dc33de5d7ce26_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-01-31_12-57_MT_ITH_05_cr1_jpg.rf.f20f18c083b36539d08dc33de5d7ce26_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-01-31_12-57_MT_ITH_05_cr1_jpg.rf.f20f18c083b36539d08dc33de5d7ce26_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-03_23-48_MT_ITH_08_cr1_jpg.rf.8e6afc86e6b3b95fde39c816eef06f43.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-03_23-48_MT_ITH_08_cr1_jpg.rf.8e6afc86e6b3b95fde39c816eef06f43_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-03_23-48_MT_ITH_08_cr1_jpg.rf.8e6afc86e6b3b95fde39c816eef06f43_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-03_23-48_MT_ITH_08_cr1_jpg.rf.8e6afc86e6b3b95fde39c816eef06f43_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_00-37_MT_ITH_08_cr1_jpg.rf.bf6725ee30f0b94a6caba6bfcc51ca17.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_00-37_MT_ITH_08_cr1_jpg.rf.bf6725ee30f0b94a6caba6bfcc51ca17_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_00-37_MT_ITH_08_cr1_jpg.rf.bf6725ee30f0b94a6caba6bfcc51ca17_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_00-37_MT_ITH_08_cr1_jpg.rf.bf6725ee30f0b94a6caba6bfcc51ca17_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_06-29_MT_ITH_08_cr1_jpg.rf.5c955925a3b68cbfcb05dd786eb0ca80.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_06-29_MT_ITH_08_cr1_jpg.rf.5c955925a3b68cbfcb05dd786eb0ca80_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_06-29_MT_ITH_08_cr1_jpg.rf.5c955925a3b68cbfcb05dd786eb0ca80_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_06-29_MT_ITH_08_cr1_jpg.rf.5c955925a3b68cbfcb05dd786eb0ca80_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_11-37_MT_ITH_09_cr1_jpg.rf.e199e578ef2910943d25dce8ed5ec300.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_11-37_MT_ITH_09_cr1_jpg.rf.e199e578ef2910943d25dce8ed5ec300_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_11-37_MT_ITH_09_cr1_jpg.rf.e199e578ef2910943d25dce8ed5ec300_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_11-37_MT_ITH_09_cr1_jpg.rf.e199e578ef2910943d25dce8ed5ec300_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_12-39_MT_ITH_09_cr1_jpg.rf.1cda00d93d1b9ad2763dd4c60a1aa12d.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_12-39_MT_ITH_09_cr1_jpg.rf.1cda00d93d1b9ad2763dd4c60a1aa12d_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_12-39_MT_ITH_09_cr1_jpg.rf.1cda00d93d1b9ad2763dd4c60a1aa12d_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_12-39_MT_ITH_09_cr1_jpg.rf.1cda00d93d1b9ad2763dd4c60a1aa12d_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_12-47_MT_ITH_09_cr1_jpg.rf.daae2e9c935bb863a2a4648ffcf3d498.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_12-47_MT_ITH_09_cr1_jpg.rf.daae2e9c935bb863a2a4648ffcf3d498_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_12-47_MT_ITH_09_cr1_jpg.rf.daae2e9c935bb863a2a4648ffcf3d498_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_12-47_MT_ITH_09_cr1_jpg.rf.daae2e9c935bb863a2a4648ffcf3d498_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_13-03_MT_ITH_09_cr1_jpg.rf.54c8b9c98d207de10bb60b24e489f50d.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_13-03_MT_ITH_09_cr1_jpg.rf.54c8b9c98d207de10bb60b24e489f50d_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_13-03_MT_ITH_09_cr1_jpg.rf.54c8b9c98d207de10bb60b24e489f50d_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_13-03_MT_ITH_09_cr1_jpg.rf.54c8b9c98d207de10bb60b24e489f50d_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_15-29_MT_ITH_09_cr1_jpg.rf.0e183f124e25be221539435814746c68.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_15-29_MT_ITH_09_cr1_jpg.rf.0e183f124e25be221539435814746c68_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_15-29_MT_ITH_09_cr1_jpg.rf.0e183f124e25be221539435814746c68_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_15-29_MT_ITH_09_cr1_jpg.rf.0e183f124e25be221539435814746c68_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_16-38_MT_ITH_09_cr1_jpg.rf.c3016df7e722c93714c48d0e4e709c64.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_16-38_MT_ITH_09_cr1_jpg.rf.c3016df7e722c93714c48d0e4e709c64_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_16-38_MT_ITH_09_cr1_jpg.rf.c3016df7e722c93714c48d0e4e709c64_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
train,2025-02-04_16-38_MT_ITH_09_cr1_jpg.rf.c3016df7e722c93714c48d0e4e709c64_night.txt,site,minitruck/mining-truck-v1.4,ya,-,2
train,2025-02-04_16-44_MT_ITH_09_cr1_jpg.rf.de70accb3e6667ba33895b803d93795b.txt,site,minitruck/mining-truck-v1.4,tidak,-,2
train,2025-02-04_16-44_MT_ITH_09_cr1_jpg.rf.de70accb3e6667ba33895b803d93795b_dup2.txt,site,minitruck/mining-truck-v1.4,tidak,dup2,2
train,2025-02-04_16-44_MT_ITH_09_cr1_jpg.rf.de70accb3e6667ba33895b803d93795b_dup3.txt,site,minitruck/mining-truck-v1.4,tidak,dup3,2
